"trading_symbol","record_time","open","high","low","close","d_vwap","volume"
SBIN,2017-05-23 00:00:00.000,295.0,295.9,287.25,288.85,290.25,19846852
SBIN,2017-05-24 00:00:00.000,290.05,290.45,281.65,283.15,285.51,16435958
SBIN,2017-05-25 00:00:00.000,284.15,291.35,283.55,290.1,287.27,15018467
SBIN,2017-05-26 00:00:00.000,290.5,291.0,285.3,288.45,287.71,12304394
SBIN,2017-05-29 00:00:00.000,288.9,290.85,283.3,284.0,286.97,10619968
SBIN,2017-05-30 00:00:00.000,283.4,289.75,281.05,288.85,286.94,9643418
SBIN,2017-05-31 00:00:00.000,289.0,291.5,287.2,288.3,289.09,10697171
SBIN,2017-06-01 00:00:00.000,287.95,291.4,284.6,287.45,287.55,12186700
SBIN,2017-06-02 00:00:00.000,289.9,290.5,286.35,287.05,287.93,12004368
SBIN,2017-06-05 00:00:00.000,288.05,289.75,286.75,287.25,287.93,7917410
SBIN,2017-06-06 00:00:00.000,292.0,292.95,286.6,287.3,289.52,12346121
SBIN,2017-06-07 00:00:00.000,288.2,291.5,287.2,290.55,289.45,10864355
SBIN,2017-06-08 00:00:00.000,292.0,292.0,287.75,288.6,288.92,8370299
SBIN,2017-06-09 00:00:00.000,288.3,289.4,285.8,288.55,287.97,10804887
SBIN,2017-06-12 00:00:00.000,286.75,287.0,284.3,284.95,285.59,10326846
SBIN,2017-06-13 00:00:00.000,285.4,287.0,283.0,283.85,284.61,9171049
SBIN,2017-06-14 00:00:00.000,285.9,286.3,282.6,284.2,284.59,11566255
SBIN,2017-06-15 00:00:00.000,283.85,285.8,281.35,284.0,283.89,11925641
SBIN,2017-06-16 00:00:00.000,284.7,286.65,283.25,285.95,285.39,19246907
SBIN,2017-06-19 00:00:00.000,286.6,289.85,285.3,288.85,288.16,14848661
SBIN,2017-06-20 00:00:00.000,287.6,291.0,285.6,290.1,288.98,14927701
SBIN,2017-06-21 00:00:00.000,288.25,292.45,288.25,290.9,290.88,10537576
SBIN,2017-06-22 00:00:00.000,291.25,295.9,291.05,294.5,293.83,26110402
SBIN,2017-06-23 00:00:00.000,294.75,295.55,287.8,288.95,290.43,20648597
SBIN,2017-06-27 00:00:00.000,289.25,289.45,276.8,279.65,280.39,25523129
SBIN,2017-06-28 00:00:00.000,277.6,278.45,273.75,276.4,275.86,17241351
SBIN,2017-06-29 00:00:00.000,277.15,279.3,271.65,272.45,274.43,30457363
SBIN,2017-06-30 00:00:00.000,272.0,274.75,269.7,273.65,272.33,12235472
SBIN,2017-07-03 00:00:00.000,274.1,275.5,272.55,274.85,274.64,8951033
SBIN,2017-07-04 00:00:00.000,275.0,276.45,272.05,273.0,273.86,7856082
SBIN,2017-07-05 00:00:00.000,273.9,275.6,272.35,274.9,274.43,10048734
SBIN,2017-07-06 00:00:00.000,275.05,282.7,274.6,281.0,280.59,16115817
SBIN,2017-07-07 00:00:00.000,280.6,282.4,279.2,280.1,280.97,5914038
SBIN,2017-07-10 00:00:00.000,300.0,300.0,280.85,285.55,285.67,2171603
SBIN,2017-07-11 00:00:00.000,287.5,289.7,283.0,283.55,286.61,12400820
SBIN,2017-07-12 00:00:00.000,284.7,288.4,283.2,287.65,285.79,7524835
SBIN,2017-07-13 00:00:00.000,288.9,290.0,286.55,288.75,288.46,8434324
SBIN,2017-07-14 00:00:00.000,288.8,293.6,287.25,291.6,291.28,13750192
SBIN,2017-07-17 00:00:00.000,292.8,294.1,289.65,293.0,291.74,10549310
SBIN,2017-07-18 00:00:00.000,291.85,296.4,290.0,291.0,294.09,11913832
SBIN,2017-07-19 00:00:00.000,291.5,294.0,291.4,293.3,292.68,9006728
SBIN,2017-07-20 00:00:00.000,293.0,294.25,290.05,290.95,292.03,6256500
SBIN,2017-07-21 00:00:00.000,291.05,292.2,288.25,290.65,290.4,7266604
SBIN,2017-07-24 00:00:00.000,290.8,296.3,290.7,294.55,294.01,11195781
SBIN,2017-07-25 00:00:00.000,296.0,297.3,294.65,296.1,296.04,10846999
SBIN,2017-07-26 00:00:00.000,296.25,299.65,295.25,295.8,297.1,12527914
SBIN,2017-07-27 00:00:00.000,297.0,299.85,296.2,298.35,298.33,22286060
SBIN,2017-07-28 00:00:00.000,297.0,300.75,295.6,299.1,298.69,15766196
SBIN,2017-07-31 00:00:00.000,299.4,313.85,298.0,312.5,308.92,41547584
SBIN,2017-08-01 00:00:00.000,314.0,314.8,307.95,309.0,310.59,14888804
SBIN,2017-08-02 00:00:00.000,310.0,311.8,305.3,307.7,308.69,17005571
SBIN,2017-08-03 00:00:00.000,307.0,307.4,299.1,300.55,302.15,14459919
SBIN,2017-08-04 00:00:00.000,300.3,306.3,297.6,305.25,302.92,9615344
SBIN,2017-08-07 00:00:00.000,305.8,311.8,305.15,311.2,308.97,11420767
SBIN,2017-08-08 00:00:00.000,311.0,311.8,301.2,303.65,304.86,13578680
SBIN,2017-08-09 00:00:00.000,302.75,307.45,300.1,302.3,304.34,15852734
SBIN,2017-08-10 00:00:00.000,301.2,302.4,292.0,296.7,298.6,14519518
SBIN,2017-08-11 00:00:00.000,294.5,303.0,277.45,280.15,287.26,67652562
SBIN,2017-08-14 00:00:00.000,281.45,282.4,276.5,278.2,279.29,23773509
SBIN,2017-08-16 00:00:00.000,279.05,283.9,274.2,283.1,279.1,21074533
SBIN,2017-08-17 00:00:00.000,283.8,284.7,280.0,280.85,281.85,12134114
SBIN,2017-08-18 00:00:00.000,278.0,279.65,276.0,278.7,277.71,12653217
SBIN,2017-08-21 00:00:00.000,279.0,280.65,273.35,274.65,277.31,9247153
SBIN,2017-08-22 00:00:00.000,276.0,277.0,271.2,273.9,273.69,11814388
SBIN,2017-08-23 00:00:00.000,274.75,279.7,274.2,279.0,276.96,11317821
SBIN,2017-08-24 00:00:00.000,279.7,281.45,277.5,280.3,279.39,14138226
SBIN,2017-08-28 00:00:00.000,282.1,282.1,279.0,279.35,280.12,10505317
SBIN,2017-08-29 00:00:00.000,278.45,280.85,276.05,277.0,278.35,10335964
SBIN,2017-08-30 00:00:00.000,278.0,279.25,276.0,276.6,277.8,7648702
SBIN,2017-08-31 00:00:00.000,276.85,279.5,274.2,277.75,276.43,14222467
SBIN,2017-09-01 00:00:00.000,277.65,280.4,276.6,277.85,278.5,8255209
SBIN,2017-09-04 00:00:00.000,278.95,279.6,276.4,277.75,277.9,7168751
SBIN,2017-09-05 00:00:00.000,278.1,279.5,275.95,276.55,277.38,9565430
SBIN,2017-09-06 00:00:00.000,275.95,276.65,273.65,274.25,275.27,7306781
SBIN,2017-09-07 00:00:00.000,275.4,276.9,273.1,274.2,274.88,16102724
SBIN,2017-09-08 00:00:00.000,274.9,275.4,271.1,271.8,272.77,7077895
SBIN,2017-09-11 00:00:00.000,272.6,273.5,269.55,270.95,270.88,14489224
SBIN,2017-09-12 00:00:00.000,272.0,275.65,270.5,273.45,273.53,8375133
SBIN,2017-09-13 00:00:00.000,274.95,276.6,272.5,273.4,274.99,10150073
SBIN,2017-09-14 00:00:00.000,273.4,275.6,272.3,274.2,274.15,8015217
SBIN,2017-09-15 00:00:00.000,270.75,274.5,269.9,271.5,271.89,18404860
SBIN,2017-09-18 00:00:00.000,273.0,274.0,269.45,270.4,271.37,17538678
SBIN,2017-09-19 00:00:00.000,270.45,270.8,266.45,267.8,268.27,14331316
SBIN,2017-09-20 00:00:00.000,268.15,272.05,267.45,270.05,270.21,12355806
SBIN,2017-09-21 00:00:00.000,269.75,271.4,267.35,268.5,268.71,8509419
SBIN,2017-09-22 00:00:00.000,267.25,267.4,261.1,261.85,263.68,12860892
SBIN,2017-09-25 00:00:00.000,261.5,261.8,254.4,258.75,257.73,13937050
SBIN,2017-09-26 00:00:00.000,258.5,259.65,256.0,258.25,258.04,11728345
SBIN,2017-09-27 00:00:00.000,259.9,259.9,249.5,250.4,253.11,17080769
SBIN,2017-09-28 00:00:00.000,250.25,253.55,249.5,252.55,252.07,17776419
SBIN,2017-09-29 00:00:00.000,254.7,255.5,253.05,253.85,254.15,10073641
SBIN,2017-10-03 00:00:00.000,256.4,256.4,250.6,251.3,252.02,10547836
SBIN,2017-10-04 00:00:00.000,251.65,254.65,251.35,253.2,252.62,14063896
SBIN,2017-10-05 00:00:00.000,253.7,254.1,249.2,251.6,251.02,13476692
SBIN,2017-10-06 00:00:00.000,252.15,257.9,252.1,256.75,255.82,11932139
SBIN,2017-10-09 00:00:00.000,256.8,258.6,254.25,256.85,256.69,8009211
SBIN,2017-10-10 00:00:00.000,256.85,258.2,255.7,256.95,256.85,9742878
SBIN,2017-10-11 00:00:00.000,257.15,258.45,250.45,251.75,253.6,14192548
SBIN,2017-10-12 00:00:00.000,252.0,252.95,248.5,251.2,250.53,13404759
SBIN,2017-10-13 00:00:00.000,251.1,255.35,250.2,252.1,253.25,15697555
SBIN,2017-10-16 00:00:00.000,254.6,254.7,250.1,252.05,252.0,12171830
SBIN,2017-10-17 00:00:00.000,252.05,254.7,250.65,251.15,252.36,13505216
SBIN,2017-10-18 00:00:00.000,246.0,247.8,242.55,243.75,245.12,20677891
SBIN,2017-10-19 00:00:00.000,243.8,245.25,241.15,242.75,243.59,3458869
SBIN,2017-10-23 00:00:00.000,244.0,247.0,242.3,245.95,244.98,8901335
SBIN,2017-10-24 00:00:00.000,246.0,255.3,245.95,254.45,252.11,17197805
SBIN,2017-10-25 00:00:00.000,279.85,328.05,279.85,324.9,310.73,262677081
SBIN,2017-10-26 00:00:00.000,330.0,351.3,317.5,320.5,330.14,112804243
SBIN,2017-10-27 00:00:00.000,320.25,323.6,310.1,311.05,315.48,27580765
SBIN,2017-10-30 00:00:00.000,312.0,322.35,310.6,312.0,315.25,28530254
SBIN,2017-10-31 00:00:00.000,313.0,313.85,304.3,305.8,307.68,16455750
SBIN,2017-11-01 00:00:00.000,309.4,321.45,309.4,319.85,316.86,34907283
SBIN,2017-11-02 00:00:00.000,320.0,323.15,313.55,314.35,317.72,23110527
SBIN,2017-11-03 00:00:00.000,315.45,327.5,312.6,325.0,319.18,26898400
SBIN,2017-11-06 00:00:00.000,323.6,330.0,321.45,329.0,326.72,17143407
SBIN,2017-11-07 00:00:00.000,328.95,331.7,315.5,317.2,322.81,21883541
SBIN,2017-11-08 00:00:00.000,318.0,319.3,306.65,309.55,313.02,20242447
SBIN,2017-11-09 00:00:00.000,313.15,318.0,308.2,313.7,313.1,21846178
SBIN,2017-11-10 00:00:00.000,315.0,338.5,309.5,333.55,326.34,82984969
SBIN,2017-11-13 00:00:00.000,336.75,344.8,329.75,331.05,338.44,38777555
SBIN,2017-11-14 00:00:00.000,330.35,334.7,327.5,329.1,330.05,25647162
SBIN,2017-11-15 00:00:00.000,328.0,331.15,322.25,324.95,327.04,17389606
SBIN,2017-11-16 00:00:00.000,327.4,334.2,323.65,333.4,329.22,22506014
SBIN,2017-11-17 00:00:00.000,345.0,346.7,336.0,337.5,340.78,26518142
SBIN,2017-11-20 00:00:00.000,337.1,337.15,331.25,333.0,333.99,13507662
SBIN,2017-11-21 00:00:00.000,335.0,335.4,330.0,330.65,332.14,14189920
SBIN,2017-11-22 00:00:00.000,330.85,339.65,327.0,335.3,334.19,22861716
SBIN,2017-11-23 00:00:00.000,335.5,336.65,331.65,334.95,334.41,13338423
SBIN,2017-11-24 00:00:00.000,336.0,337.0,331.5,332.4,334.43,11716981
SBIN,2017-11-27 00:00:00.000,329.9,337.0,328.05,335.65,332.25,13114683
SBIN,2017-11-28 00:00:00.000,336.0,336.7,331.2,332.0,333.41,16054996
SBIN,2017-11-29 00:00:00.000,332.35,334.85,327.2,328.9,331.35,11264624
SBIN,2017-11-30 00:00:00.000,325.8,326.5,318.5,320.35,322.59,27276288
SBIN,2017-12-01 00:00:00.000,321.5,322.3,311.25,312.75,317.75,16425620
SBIN,2017-12-04 00:00:00.000,314.7,315.95,311.15,313.6,313.63,13887727
SBIN,2017-12-05 00:00:00.000,312.5,320.7,308.8,319.1,314.7,15130931
SBIN,2017-12-06 00:00:00.000,316.7,317.4,311.5,312.4,314.2,18658202
SBIN,2017-12-07 00:00:00.000,312.5,317.75,312.45,316.4,315.75,12278558
SBIN,2017-12-08 00:00:00.000,316.6,318.85,312.1,313.1,314.65,16418832
SBIN,2017-12-11 00:00:00.000,315.95,319.3,315.1,318.4,317.56,14014369
SBIN,2017-12-12 00:00:00.000,317.75,320.5,314.65,318.45,317.6,17658856
SBIN,2017-12-13 00:00:00.000,316.15,318.95,311.15,313.3,316.11,17540585
SBIN,2017-12-14 00:00:00.000,314.3,315.4,309.5,314.0,312.71,13894451
SBIN,2017-12-15 00:00:00.000,318.4,319.35,311.5,312.25,314.57,16050711
SBIN,2017-12-18 00:00:00.000,308.0,323.5,300.4,318.9,316.92,32119915
SBIN,2017-12-19 00:00:00.000,319.45,322.25,318.4,319.8,320.1,14741481
SBIN,2017-12-20 00:00:00.000,319.0,319.0,316.5,317.5,317.75,9895770
SBIN,2017-12-21 00:00:00.000,316.6,318.2,315.4,316.75,316.89,9916409
SBIN,2017-12-22 00:00:00.000,317.1,323.85,316.5,319.85,320.59,13821639
SBIN,2017-12-26 00:00:00.000,318.6,319.95,316.3,317.15,317.39,9329690
SBIN,2017-12-27 00:00:00.000,316.5,320.3,313.05,314.85,316.25,14276027
SBIN,2017-12-28 00:00:00.000,315.3,316.5,307.65,308.4,310.67,20353152
SBIN,2017-12-29 00:00:00.000,310.0,312.0,309.05,309.9,310.39,11939569
SBIN,2018-01-01 00:00:00.000,310.6,312.75,306.3,307.1,309.08,12182400
SBIN,2018-01-02 00:00:00.000,309.0,309.0,301.35,303.25,304.0,14797364
SBIN,2018-01-03 00:00:00.000,305.3,306.45,302.15,302.85,304.32,13857373
SBIN,2018-01-04 00:00:00.000,304.5,310.2,303.15,308.5,307.63,24517099
SBIN,2018-01-05 00:00:00.000,311.4,311.4,305.6,306.35,308.05,14580575
SBIN,2018-01-08 00:00:00.000,307.2,309.5,305.0,305.8,306.58,13557197
SBIN,2018-01-09 00:00:00.000,307.5,309.5,303.3,304.3,305.88,15574755
SBIN,2018-01-10 00:00:00.000,304.65,305.85,300.0,301.1,302.25,13064599
SBIN,2018-01-11 00:00:00.000,300.9,303.0,300.0,302.2,301.97,12299087
SBIN,2018-01-12 00:00:00.000,304.65,304.65,300.55,302.25,302.54,17594228
SBIN,2018-01-15 00:00:00.000,303.95,305.25,301.55,302.6,303.54,18189668
SBIN,2018-01-16 00:00:00.000,302.4,303.35,295.3,296.15,299.15,18040940
SBIN,2018-01-17 00:00:00.000,296.0,308.4,292.6,307.1,302.54,26277307
SBIN,2018-01-18 00:00:00.000,315.0,317.8,300.5,303.25,309.57,40000111
SBIN,2018-01-19 00:00:00.000,303.95,310.0,302.5,309.25,307.18,18461642
SBIN,2018-01-22 00:00:00.000,308.35,308.75,304.05,306.5,306.55,12622645
SBIN,2018-01-23 00:00:00.000,306.4,320.55,306.35,318.1,313.81,35252217
SBIN,2018-01-24 00:00:00.000,317.7,331.6,316.2,329.9,323.97,38070520
SBIN,2018-01-25 00:00:00.000,332.75,332.75,311.85,313.15,317.75,42466150
SBIN,2018-01-29 00:00:00.000,313.15,316.9,311.0,312.1,313.59,23600898
SBIN,2018-01-30 00:00:00.000,312.05,318.85,311.0,313.55,314.86,25810404
SBIN,2018-01-31 00:00:00.000,313.0,316.6,307.85,313.25,312.32,16409938
SBIN,2018-02-01 00:00:00.000,316.9,317.4,305.0,306.05,310.67,19515991
SBIN,2018-02-02 00:00:00.000,302.9,305.75,295.5,297.35,300.07,23274673
SBIN,2018-02-05 00:00:00.000,292.65,300.4,290.0,298.05,295.64,18940578
SBIN,2018-02-06 00:00:00.000,285.0,297.3,282.9,291.75,289.73,30577218
SBIN,2018-02-07 00:00:00.000,296.6,297.9,290.0,292.8,293.38,21463818
SBIN,2018-02-08 00:00:00.000,292.9,303.3,292.55,301.4,298.6,18932796
SBIN,2018-02-09 00:00:00.000,297.0,300.6,295.0,296.4,297.71,15750824
SBIN,2018-02-12 00:00:00.000,288.25,292.4,285.15,288.75,289.3,50839665
SBIN,2018-02-14 00:00:00.000,288.7,288.7,275.0,276.2,280.99,45641149
SBIN,2018-02-15 00:00:00.000,274.8,282.3,274.25,278.7,279.14,26058237
SBIN,2018-02-16 00:00:00.000,280.5,281.2,270.05,271.65,273.95,30338112
SBIN,2018-02-19 00:00:00.000,271.5,272.0,256.65,268.5,263.87,43847791
SBIN,2018-02-20 00:00:00.000,269.0,274.2,264.8,269.65,269.54,33458021
SBIN,2018-02-21 00:00:00.000,272.2,274.1,267.4,273.3,271.18,23714454
SBIN,2018-02-22 00:00:00.000,270.4,273.6,269.45,272.6,272.38,25584062
SBIN,2018-02-23 00:00:00.000,273.45,277.2,272.5,276.05,275.6,15482147
SBIN,2018-02-26 00:00:00.000,280.0,280.0,273.85,274.45,275.75,15306032
SBIN,2018-02-27 00:00:00.000,273.0,275.9,265.95,267.6,269.55,20824909
SBIN,2018-02-28 00:00:00.000,264.25,269.7,260.8,268.0,266.14,26810799
SBIN,2018-03-01 00:00:00.000,266.3,270.0,261.25,262.15,264.62,22859175
SBIN,2018-03-05 00:00:00.000,260.45,265.0,258.75,263.5,262.51,18484565
SBIN,2018-03-06 00:00:00.000,265.85,266.0,255.0,256.55,261.43,20778164
SBIN,2018-03-07 00:00:00.000,255.05,255.35,246.05,246.65,248.97,31262500
SBIN,2018-03-08 00:00:00.000,247.0,257.95,244.3,256.8,251.48,33133336
SBIN,2018-03-09 00:00:00.000,257.0,257.4,251.65,253.25,253.89,21536191
SBIN,2018-03-12 00:00:00.000,254.1,255.25,247.25,252.85,250.26,25332474
SBIN,2018-03-13 00:00:00.000,251.3,262.4,249.6,254.7,257.1,37647221
SBIN,2018-03-14 00:00:00.000,252.5,257.85,250.0,257.05,253.76,25471485
SBIN,2018-03-15 00:00:00.000,257.0,258.8,252.55,253.7,255.63,18339890
SBIN,2018-03-16 00:00:00.000,250.65,255.7,250.1,252.3,253.17,25728297
SBIN,2018-03-19 00:00:00.000,252.9,253.6,246.1,247.95,248.8,18167594
SBIN,2018-03-20 00:00:00.000,246.85,252.25,245.35,249.1,249.43,20556571
SBIN,2018-03-21 00:00:00.000,251.75,254.3,247.1,248.0,251.2,19533972
SBIN,2018-03-22 00:00:00.000,247.0,247.35,240.65,241.55,243.47,26828240
SBIN,2018-03-23 00:00:00.000,237.8,239.65,232.35,234.8,234.77,27150262
SBIN,2018-03-26 00:00:00.000,234.75,247.85,234.25,246.5,241.69,30373940
SBIN,2018-03-27 00:00:00.000,250.0,255.5,248.0,254.35,252.05,31205051
SBIN,2018-03-28 00:00:00.000,252.0,256.2,248.7,249.9,251.61,36673566
SBIN,2018-04-02 00:00:00.000,251.8,252.0,244.9,246.15,247.21,14993188
SBIN,2018-04-03 00:00:00.000,249.55,252.8,248.25,250.5,250.35,19883309
SBIN,2018-04-04 00:00:00.000,251.7,253.0,245.5,247.3,249.33,18824449
SBIN,2018-04-05 00:00:00.000,252.6,261.9,250.0,259.3,255.0,22880821
SBIN,2018-04-06 00:00:00.000,259.65,261.45,254.85,259.7,258.38,24868860
SBIN,2018-04-09 00:00:00.000,260.65,262.75,257.6,260.65,260.74,20208874
SBIN,2018-04-10 00:00:00.000,261.1,265.0,258.5,263.3,261.62,21201141
SBIN,2018-04-11 00:00:00.000,263.0,263.0,256.3,257.05,258.33,14885838
SBIN,2018-04-12 00:00:00.000,257.5,257.5,252.25,253.8,254.2,18660913
SBIN,2018-04-13 00:00:00.000,254.0,255.95,249.7,250.95,252.57,25654020
SBIN,2018-04-16 00:00:00.000,249.35,251.3,247.1,249.0,249.11,16408377
SBIN,2018-04-17 00:00:00.000,251.4,252.5,246.6,248.15,249.5,15922452
SBIN,2018-04-18 00:00:00.000,249.5,249.9,245.3,246.45,247.67,16142387
SBIN,2018-04-19 00:00:00.000,247.1,248.45,245.2,246.15,246.67,13166927
SBIN,2018-04-20 00:00:00.000,245.85,245.85,239.5,241.2,241.56,15546939
SBIN,2018-04-23 00:00:00.000,241.9,244.85,239.3,242.45,242.55,12111837
SBIN,2018-04-24 00:00:00.000,242.0,243.4,239.6,240.6,241.32,9486349
SBIN,2018-04-25 00:00:00.000,239.7,240.75,236.75,237.2,238.78,13124853
SBIN,2018-04-26 00:00:00.000,238.4,238.8,232.5,233.2,234.73,24495144
SBIN,2018-04-27 00:00:00.000,233.25,245.8,233.25,242.6,242.46,31401889
SBIN,2018-04-30 00:00:00.000,244.8,249.7,244.5,246.4,247.11,17263193
SBIN,2018-05-02 00:00:00.000,245.9,246.3,239.75,241.0,242.08,12887066
SBIN,2018-05-03 00:00:00.000,240.95,243.4,238.75,241.9,241.21,12939642
SBIN,2018-05-04 00:00:00.000,243.5,243.9,240.35,241.95,242.15,12777310
SBIN,2018-05-07 00:00:00.000,242.45,248.2,242.05,246.5,245.59,15122614
SBIN,2018-05-08 00:00:00.000,248.0,252.6,244.6,250.05,249.25,23293920
SBIN,2018-05-09 00:00:00.000,249.8,249.8,246.3,248.0,247.83,11429823
SBIN,2018-05-10 00:00:00.000,248.25,250.2,246.3,247.95,247.98,13160967
SBIN,2018-05-11 00:00:00.000,247.6,251.6,246.05,250.35,248.66,11958589
SBIN,2018-05-14 00:00:00.000,249.95,255.8,248.15,253.6,253.57,18673849
SBIN,2018-05-15 00:00:00.000,253.0,257.45,245.9,248.0,252.61,18026861
SBIN,2018-05-16 00:00:00.000,245.5,248.7,240.6,243.1,244.2,17222004
SBIN,2018-05-17 00:00:00.000,244.2,246.0,241.15,242.7,244.1,11721064
SBIN,2018-05-18 00:00:00.000,243.0,244.0,237.85,238.85,240.29,11873041
SBIN,2018-05-21 00:00:00.000,243.55,245.75,240.3,244.45,243.18,18780730
SBIN,2018-05-22 00:00:00.000,243.65,259.7,241.0,253.9,250.57,68713602
SBIN,2018-05-23 00:00:00.000,254.65,269.75,254.3,263.2,265.25,71202072
SBIN,2018-05-24 00:00:00.000,263.85,269.7,260.65,268.5,266.17,34679642
SBIN,2018-05-25 00:00:00.000,267.8,268.4,262.55,266.95,265.26,22317308
SBIN,2018-05-28 00:00:00.000,267.4,274.2,266.05,272.05,270.84,18959368
SBIN,2018-05-29 00:00:00.000,270.5,270.95,262.8,264.3,266.1,16107543
SBIN,2018-05-30 00:00:00.000,260.5,268.0,259.95,267.15,264.32,19320209
SBIN,2018-05-31 00:00:00.000,266.85,274.8,263.15,269.55,267.78,31935892
SBIN,2018-06-01 00:00:00.000,269.25,269.8,264.6,266.7,266.65,16574717
SBIN,2018-06-04 00:00:00.000,268.0,268.35,261.3,263.0,264.38,12933824
SBIN,2018-06-05 00:00:00.000,260.9,265.25,260.9,263.55,263.48,14102731
SBIN,2018-06-06 00:00:00.000,263.0,271.4,262.2,270.15,267.41,18315171
SBIN,2018-06-07 00:00:00.000,271.05,272.9,268.4,269.65,270.87,18773700
SBIN,2018-06-08 00:00:00.000,268.95,273.9,267.0,273.0,270.5,14096549
SBIN,2018-06-11 00:00:00.000,273.3,278.4,273.15,274.0,276.37,18219428
SBIN,2018-06-12 00:00:00.000,274.0,284.4,274.0,282.85,279.19,31358021
SBIN,2018-06-13 00:00:00.000,284.0,289.65,283.65,287.7,287.25,26748300
SBIN,2018-06-14 00:00:00.000,286.55,286.55,281.3,282.6,282.97,18513730
SBIN,2018-06-15 00:00:00.000,282.75,283.45,276.6,277.45,279.23,16949917
SBIN,2018-06-18 00:00:00.000,278.0,279.75,275.45,276.85,277.04,13542420
SBIN,2018-06-19 00:00:00.000,276.0,276.7,269.75,272.6,273.05,20726975
SBIN,2018-06-20 00:00:00.000,273.2,274.75,271.1,273.3,273.0,14002946
SBIN,2018-06-21 00:00:00.000,274.75,274.75,268.1,268.65,270.59,12954943
SBIN,2018-06-22 00:00:00.000,269.0,273.7,265.75,273.05,270.13,20784133
SBIN,2018-06-25 00:00:00.000,271.85,273.15,267.2,268.45,270.3,10934401
SBIN,2018-06-26 00:00:00.000,267.25,271.2,265.4,267.4,268.27,16867009
SBIN,2018-06-27 00:00:00.000,267.35,267.35,261.0,261.7,263.58,16277655
SBIN,2018-06-28 00:00:00.000,260.4,262.0,255.7,257.0,258.17,21349738
SBIN,2018-06-29 00:00:00.000,258.25,263.45,258.2,259.35,260.91,16244724
SBIN,2018-07-02 00:00:00.000,258.95,261.75,254.0,258.85,257.62,21896701
SBIN,2018-07-03 00:00:00.000,259.6,260.9,256.4,257.5,258.07,16099030
SBIN,2018-07-04 00:00:00.000,255.75,258.35,254.5,257.45,256.66,14206935
SBIN,2018-07-05 00:00:00.000,257.9,258.7,255.15,256.45,256.98,11215032
SBIN,2018-07-06 00:00:00.000,256.1,260.8,255.55,257.2,258.29,16174019
SBIN,2018-07-09 00:00:00.000,258.2,262.4,257.95,261.55,260.67,13220744
SBIN,2018-07-10 00:00:00.000,263.85,265.75,262.4,263.75,264.4,11487165
SBIN,2018-07-11 00:00:00.000,262.65,262.65,257.9,259.1,259.68,12857179
SBIN,2018-07-12 00:00:00.000,261.4,264.5,261.15,262.75,263.07,10642215
SBIN,2018-07-13 00:00:00.000,262.1,262.4,256.8,257.75,258.26,11976239
SBIN,2018-07-16 00:00:00.000,257.0,257.5,251.0,251.6,253.33,8965623
SBIN,2018-07-17 00:00:00.000,250.7,259.85,250.45,259.05,254.84,16067598
SBIN,2018-07-18 00:00:00.000,260.1,262.5,256.15,259.55,259.11,17641125
SBIN,2018-07-19 00:00:00.000,259.4,263.5,256.2,260.2,260.67,9958284
SBIN,2018-07-20 00:00:00.000,259.9,263.0,258.55,261.5,261.28,6120163
SBIN,2018-07-23 00:00:00.000,262.0,267.5,260.6,266.35,263.69,17013119
SBIN,2018-07-24 00:00:00.000,267.2,269.2,265.55,266.85,267.44,9320281
SBIN,2018-07-25 00:00:00.000,268.0,272.85,265.65,271.85,269.11,13099277
SBIN,2018-07-26 00:00:00.000,275.1,289.4,274.2,287.7,283.14,53496546
SBIN,2018-07-27 00:00:00.000,289.5,297.0,285.1,286.75,290.46,32175436
SBIN,2018-07-30 00:00:00.000,289.2,299.55,289.2,297.4,296.67,40949610
SBIN,2018-07-31 00:00:00.000,297.0,302.4,291.8,293.5,296.17,36510328
SBIN,2018-08-01 00:00:00.000,294.5,298.0,288.35,295.1,292.95,33885474
SBIN,2018-08-02 00:00:00.000,293.0,296.4,290.55,293.9,294.02,15665209
SBIN,2018-08-03 00:00:00.000,294.6,299.95,294.5,299.25,297.3,18254462
SBIN,2018-08-06 00:00:00.000,300.6,311.35,300.6,308.5,307.52,31576923
SBIN,2018-08-07 00:00:00.000,309.85,311.7,303.05,304.05,306.47,23929123
SBIN,2018-08-08 00:00:00.000,304.05,310.9,303.05,308.7,306.82,20498279
SBIN,2018-08-09 00:00:00.000,312.95,319.85,310.15,317.4,316.25,46464355
SBIN,2018-08-10 00:00:00.000,317.65,326.4,300.5,304.45,313.3,111510771
SBIN,2018-08-13 00:00:00.000,296.0,302.8,291.1,294.15,295.95,58127432
SBIN,2018-08-14 00:00:00.000,296.7,298.95,293.35,294.9,295.85,25294933
SBIN,2018-08-16 00:00:00.000,293.5,298.4,290.25,292.7,294.21,31083900
SBIN,2018-08-17 00:00:00.000,295.0,302.7,294.05,302.1,298.51,21931134
SBIN,2018-08-20 00:00:00.000,304.1,308.7,303.6,307.65,306.04,20240462
SBIN,2018-08-21 00:00:00.000,308.3,308.85,303.35,307.0,305.65,14139592
SBIN,2018-08-23 00:00:00.000,306.95,306.95,298.3,302.45,302.26,22721004
SBIN,2018-08-24 00:00:00.000,300.6,305.7,299.0,300.45,301.58,18869585
SBIN,2018-08-27 00:00:00.000,304.0,310.35,303.3,308.0,307.92,28111768
SBIN,2018-08-28 00:00:00.000,308.05,310.25,303.4,305.35,305.76,16890236
